Order ID,Order Date,Requested Delivery Date,Actual Delivery Date,Days of Delay,Quantity Ordered,Quantity Delivered,Carrier Name,Carrier ID,Loading Location,Unloading Location,Cost on the Route,SKU Number,Customer ID,Customer Name,Category of Product,Availability of Product,Price of Product
1181,2028-05-24,2028-05-30,2028-05-31,0,214,214,Carrier D,CAR005,Warehouse A,Warehouse B,144,SKU738,CU004,Company F,Fruit Juice,In Stock,2.3
1182,2028-05-25,2028-05-28,2028-05-30,2,183,179,Carrier E,CAR005,Warehouse B,Warehouse B,211,SKU148,CU006,Company E,Coffee,In Stock,2.35
1183,2028-05-26,2028-06-02,2028-06-04,0,268,268,Carrier C,CAR002,Warehouse E,Warehouse C,234,SKU830,CU008,Company A,Dairy,In Stock,2.63
1184,2028-05-27,2028-06-03,2028-06-04,1,366,327,Carrier C,CAR003,Warehouse E,Warehouse E,136,SKU729,CU007,Company F,Dairy,In Stock,2.78
1185,2028-05-28,2028-06-03,2028-06-03,0,182,182,Carrier D,CAR002,Warehouse A,Warehouse E,243,SKU838,CU009,Company B,Beverage,In Stock,3.13
1186,2028-05-29,2028-06-04,2028-06-06,2,619,605,Carrier B,CAR003,Warehouse D,Warehouse C,112,SKU321,CU001,Company D,Dairy,In Stock,2.22
1187,2028-05-30,2028-06-02,2028-06-03,0,610,610,Carrier A,CAR005,Warehouse A,Warehouse E,109,SKU269,CU005,Company A,Snack,Out of Stock,3.07
1188,2028-05-31,2028-06-04,2028-06-06,2,195,157,Carrier E,CAR003,Warehouse F,Warehouse B,257,SKU131,CU005,Company E,Dairy,Out of Stock,2.13
1189,2028-06-01,2028-06-08,2028-06-10,0,508,508,Carrier D,CAR005,Warehouse B,Warehouse B,299,SKU620,CU005,Company C,Fruit Juice,In Stock,3.99
1190,2028-06-02,2028-06-06,2028-06-07,1,454,409,Carrier B,CAR004,Warehouse A,Warehouse C,265,SKU669,CU003,Company F,Dairy,In Stock,2.5
1191,2028-06-03,2028-06-07,2028-06-07,0,635,635,Carrier D,CAR004,Warehouse E,Warehouse F,264,SKU783,CU005,Company C,Beverage,In Stock,3.49
1192,2028-06-04,2028-06-11,2028-06-11,0,384,355,Carrier B,CAR004,Warehouse D,Warehouse C,272,SKU618,CU009,Company A,Coffee,In Stock,3.84
1193,2028-06-05,2028-06-12,2028-06-13,0,161,161,Carrier B,CAR004,Warehouse E,Warehouse B,228,SKU301,CU004,Company D,Dairy,Out of Stock,2.56
1194,2028-06-06,2028-06-13,2028-06-14,1,360,351,Carrier D,CAR003,Warehouse D,Warehouse F,238,SKU200,CU001,Company F,Fruit Juice,In Stock,2.25
1195,2028-06-07,2028-06-12,2028-06-14,0,336,336,Carrier A,CAR004,Warehouse D,Warehouse C,282,SKU580,CU004,Company A,Beverage,In Stock,3.35
1196,2028-06-08,2028-06-12,2028-06-13,1,456,407,Carrier E,CAR003,Warehouse A,Warehouse F,196,SKU752,CU010,Company D,Tea,In Stock,3.66
1197,2028-06-09,2028-06-15,2028-06-15,0,504,504,Carrier C,CAR005,Warehouse E,Warehouse E,138,SKU874,CU009,Company B,Beverage,In Stock,3.97
1198,2028-06-10,2028-06-15,2028-06-17,2,243,211,Carrier C,CAR005,Warehouse B,Warehouse B,179,SKU130,CU004,Company C,Fruit Juice,In Stock,2.35
1199,2028-06-11,2028-06-18,2028-06-19,0,291,291,Carrier C,CAR003,Warehouse A,Warehouse G,201,SKU465,CU003,Company D,Fruit Juice,In Stock,3.44
1200,2028-06-12,2028-06-18,2028-06-18,0,689,681,Carrier B,CAR003,Warehouse D,Warehouse B,215,SKU956,CU004,Company C,Coffee,In Stock,4.07
1201,2028-06-13,2028-06-17,2028-06-17,0,399,399,Carrier E,CAR001,Warehouse F,Warehouse G,170,SKU468,CU010,Company F,Beverage,In Stock,4.44
1202,2028-06-14,2028-06-18,2028-06-19,1,648,600,Carrier A,CAR002,Warehouse C,Warehouse C,176,SKU291,CU002,Company B,Beverage,In Stock,4.08
1203,2028-06-15,2028-06-22,2028-06-22,0,174,174,Carrier D,CAR003,Warehouse C,Warehouse D,151,SKU101,CU004,Company C,Tea,Out of Stock,2.84
1204,2028-06-16,2028-06-20,2028-06-21,1,307,263,Carrier C,CAR001,Warehouse A,Warehouse D,282,SKU347,CU006,Company D,Fruit Juice,In Stock,1.74
1205,2028-06-17,2028-06-23,2028-06-25,0,305,305,Carrier E,CAR005,Warehouse F,Warehouse G,216,SKU150,CU002,Company E,Dairy,In Stock,1.63
1206,2028-06-18,2028-06-21,2028-06-22,1,518,488,Carrier A,CAR001,Warehouse E,Warehouse B,184,SKU477,CU010,Company C,Dairy,In Stock,1.56
1207,2028-06-19,2028-06-24,2028-06-26,0,306,306,Carrier A,CAR002,Warehouse B,Warehouse B,223,SKU154,CU003,Company F,Fruit Juice,In Stock,1.87
1208,2028-06-20,2028-06-23,2028-06-25,2,388,372,Carrier A,CAR001,Warehouse A,Warehouse C,209,SKU584,CU008,Company F,Snack,In Stock,3.38
1209,2028-06-21,2028-06-24,2028-06-26,0,664,664,Carrier B,CAR001,Warehouse B,Warehouse E,130,SKU966,CU001,Company F,Coffee,In Stock,2.27
1210,2028-06-22,2028-06-27,2028-06-29,2,354,349,Carrier E,CAR005,Warehouse F,Warehouse B,270,SKU203,CU003,Company C,Fruit Juice,In Stock,3.98
1211,2028-06-23,2028-06-27,2028-06-27,0,659,659,Carrier C,CAR004,Warehouse D,Warehouse E,270,SKU252,CU005,Company A,Coffee,In Stock,3.1
1212,2028-06-24,2028-06-29,2028-07-01,2,146,108,Carrier D,CAR004,Warehouse C,Warehouse F,191,SKU404,CU007,Company D,Snack,In Stock,1.93
1213,2028-06-25,2028-06-28,2028-06-30,0,441,441,Carrier A,CAR005,Warehouse A,Warehouse B,211,SKU261,CU010,Company C,Fruit Juice,In Stock,1.57
1214,2028-06-26,2028-07-03,2028-07-04,1,143,143,Carrier D,CAR001,Warehouse F,Warehouse D,174,SKU781,CU008,Company A,Fruit Juice,In Stock,2.49
1215,2028-06-27,2028-06-30,2028-07-01,0,183,183,Carrier E,CAR005,Warehouse E,Warehouse C,243,SKU220,CU010,Company C,Beverage,In Stock,1.61
1216,2028-06-28,2028-07-01,2028-07-01,0,258,229,Carrier E,CAR001,Warehouse B,Warehouse G,144,SKU882,CU004,Company F,Tea,In Stock,1.79
1217,2028-06-29,2028-07-03,2028-07-03,0,127,127,Carrier B,CAR005,Warehouse D,Warehouse F,132,SKU993,CU008,Company A,Beverage,Out of Stock,2.54
1218,2028-06-30,2028-07-06,2028-07-08,2,528,497,Carrier B,CAR002,Warehouse D,Warehouse C,297,SKU968,CU001,Company C,Fruit Juice,In Stock,3.25
1219,2028-07-01,2028-07-05,2028-07-05,0,625,625,Carrier B,CAR002,Warehouse C,Warehouse G,208,SKU575,CU008,Company B,Coffee,In Stock,4.45
1220,2028-07-02,2028-07-09,2028-07-11,2,185,165,Carrier C,CAR001,Warehouse E,Warehouse F,144,SKU450,CU006,Company D,Fruit Juice,In Stock,3.1
1221,2028-07-03,2028-07-06,2028-07-07,0,108,108,Carrier C,CAR003,Warehouse A,Warehouse F,153,SKU951,CU003,Company D,Coffee,In Stock,3.62
1222,2028-07-04,2028-07-09,2028-07-11,2,264,235,Carrier C,CAR004,Warehouse A,Warehouse G,239,SKU697,CU001,Company C,Tea,In Stock,3.72
1223,2028-07-05,2028-07-09,2028-07-10,0,190,190,Carrier E,CAR004,Warehouse D,Warehouse C,240,SKU704,CU002,Company C,Dairy,In Stock,2.82
1224,2028-07-06,2028-07-10,2028-07-10,0,683,676,Carrier A,CAR003,Warehouse D,Warehouse B,285,SKU189,CU004,Company B,Coffee,In Stock,3.73
1225,2028-07-07,2028-07-12,2028-07-13,0,155,155,Carrier E,CAR004,Warehouse F,Warehouse B,217,SKU223,CU009,Company F,Fruit Juice,In Stock,2.56
1226,2028-07-08,2028-07-11,2028-07-12,1,358,308,Carrier E,CAR005,Warehouse B,Warehouse D,169,SKU542,CU010,Company F,Snack,In Stock,1.69
1227,2028-07-09,2028-07-16,2028-07-18,0,370,370,Carrier B,CAR002,Warehouse B,Warehouse G,290,SKU737,CU006,Company E,Snack,In Stock,3.86
1228,2028-07-10,2028-07-16,2028-07-16,0,472,437,Carrier A,CAR004,Warehouse D,Warehouse G,256,SKU871,CU003,Company E,Fruit Juice,In Stock,2.96
1229,2028-07-11,2028-07-15,2028-07-17,0,186,186,Carrier A,CAR001,Warehouse F,Warehouse B,231,SKU198,CU007,Company E,Tea,Out of Stock,3.91
1230,2028-07-12,2028-07-17,2028-07-18,1,187,180,Carrier E,CAR001,Warehouse C,Warehouse B,136,SKU766,CU008,Company D,Snack,In Stock,3.02
1231,2028-07-13,2028-07-19,2028-07-21,0,384,384,Carrier C,CAR004,Warehouse A,Warehouse B,272,SKU195,CU006,Company A,Beverage,In Stock,2.87
1232,2028-07-14,2028-07-17,2028-07-17,0,593,546,Carrier E,CAR003,Warehouse F,Warehouse F,227,SKU359,CU006,Company B,Beverage,In Stock,2.0
1233,2028-07-15,2028-07-21,2028-07-21,0,655,655,Carrier D,CAR002,Warehouse B,Warehouse B,227,SKU229,CU003,Company C,Dairy,In Stock,1.85
1234,2028-07-16,2028-07-20,2028-07-20,0,437,421,Carrier E,CAR005,Warehouse F,Warehouse G,142,SKU119,CU001,Company C,Tea,In Stock,4.09
1235,2028-07-17,2028-07-23,2028-07-23,0,215,215,Carrier B,CAR001,Warehouse C,Warehouse B,189,SKU613,CU001,Company C,Beverage,In Stock,3.28
1236,2028-07-18,2028-07-24,2028-07-24,0,416,398,Carrier D,CAR005,Warehouse E,Warehouse F,136,SKU482,CU002,Company B,Snack,In Stock,2.33
1237,2028-07-19,2028-07-22,2028-07-23,0,675,675,Carrier C,CAR005,Warehouse A,Warehouse E,126,SKU296,CU009,Company F,Tea,In Stock,3.24
1238,2028-07-20,2028-07-27,2028-07-28,1,464,461,Carrier C,CAR003,Warehouse D,Warehouse E,229,SKU386,CU003,Company C,Coffee,In Stock,4.09
1239,2028-07-21,2028-07-24,2028-07-25,0,457,457,Carrier E,CAR005,Warehouse D,Warehouse C,295,SKU568,CU001,Company B,Dairy,In Stock,2.06
1240,2028-07-22,2028-07-29,2028-07-30,1,612,602,Carrier A,CAR004,Warehouse F,Warehouse E,116,SKU380,CU008,Company A,Beverage,In Stock,2.84
1241,2028-07-23,2028-07-29,2028-07-30,0,529,529,Carrier A,CAR004,Warehouse D,Warehouse D,150,SKU647,CU002,Company F,Dairy,Out of Stock,2.78
1242,2028-07-24,2028-07-31,2028-08-01,1,484,439,Carrier E,CAR004,Warehouse F,Warehouse F,285,SKU972,CU009,Company E,Beverage,In Stock,3.27
1243,2028-07-25,2028-08-01,2028-08-01,0,180,180,Carrier B,CAR004,Warehouse A,Warehouse F,129,SKU163,CU004,Company A,Snack,In Stock,1.65
1244,2028-07-26,2028-07-30,2028-07-30,0,181,145,Carrier A,CAR003,Warehouse E,Warehouse G,291,SKU157,CU001,Company F,Beverage,Out of Stock,1.99
1245,2028-07-27,2028-08-01,2028-08-02,0,480,480,Carrier A,CAR004,Warehouse B,Warehouse G,166,SKU685,CU002,Company E,Tea,Out of Stock,3.54
1246,2028-07-28,2028-08-03,2028-08-03,0,332,322,Carrier B,CAR001,Warehouse C,Warehouse G,252,SKU685,CU007,Company D,Coffee,In Stock,2.1
1247,2028-07-29,2028-08-03,2028-08-03,0,193,193,Carrier C,CAR005,Warehouse D,Warehouse G,195,SKU658,CU008,Company E,Dairy,In Stock,3.22
1248,2028-07-30,2028-08-05,2028-08-06,1,673,672,Carrier D,CAR005,Warehouse C,Warehouse F,109,SKU457,CU005,Company F,Tea,In Stock,2.72
1249,2028-07-31,2028-08-07,2028-08-07,0,370,370,Carrier C,CAR005,Warehouse A,Warehouse B,281,SKU688,CU002,Company B,Coffee,In Stock,4.45
1250,2028-08-01,2028-08-05,2028-08-07,2,260,220,Carrier C,CAR002,Warehouse E,Warehouse E,179,SKU138,CU001,Company A,Dairy,In Stock,1.89
1251,2028-08-02,2028-08-07,2028-08-07,0,416,416,Carrier D,CAR005,Warehouse F,Warehouse D,134,SKU272,CU008,Company E,Dairy,In Stock,1.87
1252,2028-08-03,2028-08-09,2028-08-11,2,216,174,Carrier B,CAR005,Warehouse A,Warehouse F,222,SKU418,CU001,Company B,Dairy,In Stock,3.63
1253,2028-08-04,2028-08-09,2028-08-10,0,525,525,Carrier B,CAR001,Warehouse D,Warehouse B,120,SKU946,CU010,Company E,Dairy,In Stock,4.12
1254,2028-08-05,2028-08-10,2028-08-11,1,579,532,Carrier A,CAR002,Warehouse C,Warehouse F,194,SKU454,CU004,Company A,Coffee,In Stock,4.34
1255,2028-08-06,2028-08-09,2028-08-11,0,201,201,Carrier B,CAR005,Warehouse E,Warehouse F,167,SKU553,CU010,Company F,Dairy,In Stock,3.69
1256,2028-08-07,2028-08-12,2028-08-12,0,152,152,Carrier B,CAR001,Warehouse E,Warehouse G,150,SKU874,CU008,Company B,Dairy,In Stock,2.38
1257,2028-08-08,2028-08-13,2028-08-13,0,383,383,Carrier E,CAR001,Warehouse B,Warehouse G,137,SKU539,CU008,Company C,Beverage,In Stock,1.88
1258,2028-08-09,2028-08-14,2028-08-16,2,295,259,Carrier E,CAR001,Warehouse C,Warehouse E,241,SKU340,CU010,Company D,Fruit Juice,In Stock,3.55
1259,2028-08-10,2028-08-13,2028-08-13,0,320,320,Carrier C,CAR004,Warehouse E,Warehouse D,264,SKU469,CU009,Company F,Tea,In Stock,3.51
1260,2028-08-11,2028-08-14,2028-08-14,0,519,477,Carrier C,CAR003,Warehouse D,Warehouse F,137,SKU533,CU004,Company B,Beverage,In Stock,2.39
1261,2028-08-12,2028-08-15,2028-08-16,0,349,349,Carrier D,CAR005,Warehouse E,Warehouse G,250,SKU965,CU010,Company C,Snack,Out of Stock,3.89
1262,2028-08-13,2028-08-19,2028-08-21,2,656,656,Carrier A,CAR002,Warehouse A,Warehouse E,113,SKU511,CU004,Company B,Fruit Juice,In Stock,4.04
1263,2028-08-14,2028-08-17,2028-08-17,0,164,164,Carrier E,CAR004,Warehouse A,Warehouse D,142,SKU174,CU007,Company A,Tea,In Stock,3.38
1264,2028-08-15,2028-08-22,2028-08-24,2,405,376,Carrier C,CAR004,Warehouse D,Warehouse G,284,SKU542,CU002,Company F,Coffee,In Stock,2.12
1265,2028-08-16,2028-08-20,2028-08-22,0,599,599,Carrier B,CAR001,Warehouse C,Warehouse G,177,SKU538,CU009,Company D,Snack,In Stock,1.88
1266,2028-08-17,2028-08-23,2028-08-25,2,591,547,Carrier D,CAR002,Warehouse C,Warehouse B,220,SKU332,CU001,Company A,Dairy,In Stock,2.09
1267,2028-08-18,2028-08-24,2028-08-26,0,652,652,Carrier A,CAR001,Warehouse A,Warehouse G,295,SKU927,CU008,Company B,Coffee,In Stock,2.31
1268,2028-08-19,2028-08-25,2028-08-27,2,438,418,Carrier D,CAR001,Warehouse B,Warehouse F,214,SKU123,CU001,Company D,Fruit Juice,In Stock,3.16
1269,2028-08-20,2028-08-26,2028-08-26,0,566,566,Carrier B,CAR005,Warehouse E,Warehouse C,241,SKU607,CU006,Company A,Fruit Juice,In Stock,2.83
1270,2028-08-21,2028-08-28,2028-08-29,1,449,435,Carrier E,CAR004,Warehouse A,Warehouse G,278,SKU170,CU004,Company E,Fruit Juice,In Stock,3.84
1271,2028-08-22,2028-08-25,2028-08-25,0,349,349,Carrier E,CAR005,Warehouse E,Warehouse F,191,SKU701,CU009,Company E,Tea,Out of Stock,3.24
1272,2028-08-23,2028-08-28,2028-08-28,0,578,556,Carrier C,CAR001,Warehouse F,Warehouse E,106,SKU699,CU004,Company B,Beverage,In Stock,1.81
1273,2028-08-24,2028-08-30,2028-08-31,0,93,93,Carrier C,CAR002,Warehouse A,Warehouse G,117,SKU806,CU001,Company C,Beverage,In Stock,2.6
1274,2028-08-25,2028-08-28,2028-08-29,1,484,460,Carrier B,CAR003,Warehouse E,Warehouse C,115,SKU313,CU005,Company D,Snack,In Stock,3.78
1275,2028-08-26,2028-09-01,2028-09-03,0,454,454,Carrier A,CAR003,Warehouse C,Warehouse C,192,SKU256,CU008,Company B,Coffee,In Stock,2.81
1276,2028-08-27,2028-08-31,2028-08-31,0,582,548,Carrier E,CAR001,Warehouse A,Warehouse B,221,SKU598,CU009,Company F,Coffee,In Stock,3.45
1277,2028-08-28,2028-09-04,2028-09-06,0,369,369,Carrier C,CAR001,Warehouse A,Warehouse E,153,SKU220,CU002,Company A,Tea,In Stock,3.93
1278,2028-08-29,2028-09-03,2028-09-03,0,217,217,Carrier D,CAR001,Warehouse A,Warehouse C,248,SKU915,CU001,Company B,Fruit Juice,In Stock,3.91
1279,2028-08-30,2028-09-06,2028-09-08,0,494,494,Carrier E,CAR004,Warehouse C,Warehouse B,187,SKU321,CU002,Company B,Fruit Juice,In Stock,4.3
1280,2028-08-31,2028-09-03,2028-09-03,0,129,106,Carrier E,CAR003,Warehouse D,Warehouse E,272,SKU675,CU010,Company A,Beverage,In Stock,2.99
1281,2028-09-01,2028-09-05,2028-09-07,0,331,331,Carrier A,CAR005,Warehouse D,Warehouse G,166,SKU466,CU007,Company C,Coffee,In Stock,2.9
1282,2028-09-02,2028-09-08,2028-09-09,1,288,252,Carrier E,CAR003,Warehouse D,Warehouse G,296,SKU766,CU005,Company B,Snack,In Stock,2.3
1283,2028-09-03,2028-09-10,2028-09-12,0,404,404,Carrier D,CAR005,Warehouse D,Warehouse E,196,SKU625,CU004,Company E,Dairy,In Stock,4.25
1284,2028-09-04,2028-09-08,2028-09-10,2,667,625,Carrier B,CAR004,Warehouse B,Warehouse B,176,SKU620,CU002,Company C,Fruit Juice,In Stock,2.77
1285,2028-09-05,2028-09-08,2028-09-10,0,300,300,Carrier E,CAR003,Warehouse B,Warehouse D,271,SKU757,CU005,Company F,Dairy,Out of Stock,3.96
1286,2028-09-06,2028-09-11,2028-09-12,1,222,214,Carrier B,CAR001,Warehouse B,Warehouse F,241,SKU149,CU005,Company B,Coffee,In Stock,3.26
1287,2028-09-07,2028-09-11,2028-09-11,0,153,153,Carrier A,CAR002,Warehouse B,Warehouse B,275,SKU539,CU006,Company F,Dairy,In Stock,3.55
1288,2028-09-08,2028-09-12,2028-09-12,0,419,415,Carrier A,CAR001,Warehouse D,Warehouse E,264,SKU869,CU010,Company C,Fruit Juice,In Stock,2.89
1289,2028-09-09,2028-09-16,2028-09-18,0,496,496,Carrier E,CAR003,Warehouse C,Warehouse D,156,SKU410,CU006,Company C,Coffee,Out of Stock,1.7
1290,2028-09-10,2028-09-14,2028-09-15,1,642,632,Carrier A,CAR002,Warehouse A,Warehouse E,251,SKU237,CU009,Company D,Dairy,In Stock,2.41
1291,2028-09-11,2028-09-17,2028-09-18,0,125,125,Carrier B,CAR003,Warehouse C,Warehouse G,262,SKU779,CU004,Company E,Beverage,In Stock,1.68
1292,2028-09-12,2028-09-19,2028-09-19,0,205,196,Carrier C,CAR005,Warehouse B,Warehouse E,190,SKU318,CU010,Company A,Beverage,In Stock,4.13
1293,2028-09-13,2028-09-17,2028-09-18,0,542,542,Carrier D,CAR005,Warehouse B,Warehouse G,138,SKU407,CU004,Company B,Tea,In Stock,1.62
1294,2028-09-14,2028-09-20,2028-09-20,0,579,532,Carrier B,CAR004,Warehouse C,Warehouse C,247,SKU831,CU008,Company D,Beverage,In Stock,2.74
1295,2028-09-15,2028-09-19,2028-09-21,0,491,491,Carrier D,CAR003,Warehouse C,Warehouse C,132,SKU106,CU006,Company D,Tea,In Stock,1.59
1296,2028-09-16,2028-09-22,2028-09-23,1,657,642,Carrier D,CAR001,Warehouse F,Warehouse C,183,SKU368,CU003,Company A,Tea,In Stock,2.05
1297,2028-09-17,2028-09-22,2028-09-24,0,234,234,Carrier E,CAR004,Warehouse D,Warehouse D,158,SKU886,CU004,Company E,Beverage,In Stock,3.92
1298,2028-09-18,2028-09-25,2028-09-26,1,700,668,Carrier A,CAR004,Warehouse A,Warehouse E,149,SKU119,CU004,Company D,Coffee,In Stock,2.78
1299,2028-09-19,2028-09-23,2028-09-23,0,246,246,Carrier B,CAR003,Warehouse D,Warehouse G,164,SKU448,CU008,Company A,Coffee,In Stock,4.24
1300,2028-09-20,2028-09-25,2028-09-25,0,325,304,Carrier A,CAR001,Warehouse A,Warehouse E,124,SKU251,CU001,Company E,Beverage,In Stock,2.93
1301,2028-09-21,2028-09-24,2028-09-25,0,488,488,Carrier D,CAR005,Warehouse E,Warehouse E,169,SKU860,CU008,Company F,Snack,In Stock,2.49
1302,2028-09-22,2028-09-28,2028-09-30,2,670,621,Carrier D,CAR003,Warehouse B,Warehouse G,222,SKU672,CU006,Company F,Coffee,Out of Stock,2.86
1303,2028-09-23,2028-09-27,2028-09-27,0,518,518,Carrier D,CAR004,Warehouse F,Warehouse F,188,SKU709,CU008,Company D,Tea,In Stock,3.02
1304,2028-09-24,2028-09-28,2028-09-30,2,392,371,Carrier D,CAR005,Warehouse E,Warehouse E,134,SKU791,CU003,Company E,Coffee,In Stock,4.05
1305,2028-09-25,2028-09-29,2028-10-01,0,312,312,Carrier D,CAR002,Warehouse E,Warehouse B,129,SKU505,CU004,Company B,Fruit Juice,In Stock,1.97
1306,2028-09-26,2028-09-30,2028-10-01,1,116,104,Carrier E,CAR001,Warehouse E,Warehouse E,296,SKU919,CU002,Company B,Coffee,In Stock,2.46
1307,2028-09-27,2028-10-02,2028-10-04,0,455,455,Carrier A,CAR005,Warehouse D,Warehouse F,211,SKU128,CU001,Company E,Coffee,In Stock,2.36
1308,2028-09-28,2028-10-03,2028-10-05,2,436,393,Carrier C,CAR005,Warehouse F,Warehouse E,228,SKU989,CU002,Company C,Fruit Juice,In Stock,4.17
1309,2028-09-29,2028-10-04,2028-10-06,0,399,399,Carrier D,CAR002,Warehouse D,Warehouse G,204,SKU266,CU002,Company C,Snack,In Stock,4.33
1310,2028-09-30,2028-10-05,2028-10-05,0,598,561,Carrier C,CAR004,Warehouse B,Warehouse C,105,SKU596,CU001,Company C,Tea,In Stock,2.15
1311,2028-10-01,2028-10-05,2028-10-07,0,589,589,Carrier D,CAR005,Warehouse B,Warehouse C,280,SKU312,CU007,Company D,Fruit Juice,In Stock,4.5
1312,2028-10-02,2028-10-07,2028-10-09,2,111,69,Carrier A,CAR004,Warehouse D,Warehouse E,277,SKU101,CU009,Company C,Dairy,In Stock,2.75
1313,2028-10-03,2028-10-07,2028-10-07,0,264,264,Carrier D,CAR003,Warehouse B,Warehouse B,165,SKU315,CU010,Company A,Dairy,Out of Stock,2.95
1314,2028-10-04,2028-10-07,2028-10-09,2,541,536,Carrier B,CAR001,Warehouse D,Warehouse D,141,SKU391,CU008,Company C,Beverage,In Stock,2.79
1315,2028-10-05,2028-10-10,2028-10-10,0,137,137,Carrier D,CAR001,Warehouse E,Warehouse F,222,SKU228,CU006,Company E,Beverage,In Stock,4.04
1316,2028-10-06,2028-10-11,2028-10-12,1,536,493,Carrier A,CAR002,Warehouse A,Warehouse F,262,SKU821,CU005,Company F,Fruit Juice,Out of Stock,1.98
1317,2028-10-07,2028-10-12,2028-10-14,0,230,230,Carrier A,CAR003,Warehouse B,Warehouse E,300,SKU574,CU002,Company B,Tea,In Stock,3.69
1318,2028-10-08,2028-10-15,2028-10-16,1,309,273,Carrier E,CAR004,Warehouse E,Warehouse G,258,SKU121,CU003,Company F,Beverage,In Stock,3.88
1319,2028-10-09,2028-10-14,2028-10-15,0,76,76,Carrier C,CAR004,Warehouse B,Warehouse B,172,SKU213,CU007,Company A,Fruit Juice,In Stock,4.18
1320,2028-10-10,2028-10-17,2028-10-18,1,284,258,Carrier C,CAR003,Warehouse A,Warehouse E,102,SKU459,CU003,Company C,Beverage,In Stock,2.93
1321,2028-10-11,2028-10-17,2028-10-19,0,209,209,Carrier B,CAR001,Warehouse D,Warehouse E,280,SKU141,CU005,Company B,Dairy,Out of Stock,4.36
1322,2028-10-12,2028-10-16,2028-10-18,2,599,572,Carrier B,CAR002,Warehouse C,Warehouse F,198,SKU777,CU003,Company B,Snack,In Stock,2.88
1323,2028-10-13,2028-10-17,2028-10-19,0,248,248,Carrier D,CAR003,Warehouse E,Warehouse G,283,SKU435,CU009,Company B,Snack,In Stock,3.26
1324,2028-10-14,2028-10-19,2028-10-21,2,259,259,Carrier C,CAR002,Warehouse E,Warehouse B,215,SKU566,CU007,Company F,Snack,In Stock,3.26
1325,2028-10-15,2028-10-20,2028-10-21,0,103,103,Carrier C,CAR004,Warehouse F,Warehouse C,129,SKU976,CU008,Company E,Snack,In Stock,3.85
1326,2028-10-16,2028-10-19,2028-10-21,2,656,644,Carrier D,CAR004,Warehouse F,Warehouse D,175,SKU270,CU005,Company B,Fruit Juice,In Stock,4.32
1327,2028-10-17,2028-10-24,2028-10-26,0,324,324,Carrier B,CAR004,Warehouse F,Warehouse B,193,SKU901,CU005,Company E,Tea,In Stock,4.05
1328,2028-10-18,2028-10-22,2028-10-24,2,294,274,Carrier C,CAR003,Warehouse A,Warehouse F,185,SKU595,CU010,Company A,Beverage,In Stock,2.18
1329,2028-10-19,2028-10-24,2028-10-25,0,458,458,Carrier C,CAR004,Warehouse A,Warehouse D,102,SKU307,CU006,Company C,Snack,In Stock,3.42
1330,2028-10-20,2028-10-27,2028-10-28,1,146,138,Carrier C,CAR004,Warehouse D,Warehouse E,263,SKU383,CU005,Company B,Beverage,In Stock,3.81
1331,2028-10-21,2028-10-26,2028-10-27,0,436,436,Carrier E,CAR002,Warehouse C,Warehouse B,159,SKU469,CU001,Company A,Snack,In Stock,3.69
1332,2028-10-22,2028-10-26,2028-10-27,1,651,625,Carrier E,CAR004,Warehouse B,Warehouse B,199,SKU920,CU007,Company D,Tea,Out of Stock,3.14
1333,2028-10-23,2028-10-29,2028-10-30,0,113,113,Carrier C,CAR002,Warehouse F,Warehouse D,266,SKU889,CU010,Company C,Snack,Out of Stock,3.17
1334,2028-10-24,2028-10-28,2028-10-30,2,165,144,Carrier B,CAR003,Warehouse B,Warehouse G,227,SKU401,CU005,Company B,Tea,In Stock,1.83
1335,2028-10-25,2028-10-30,2028-10-30,0,343,343,Carrier C,CAR004,Warehouse B,Warehouse F,144,SKU127,CU005,Company A,Coffee,In Stock,3.22
1336,2028-10-26,2028-11-02,2028-11-02,0,142,127,Carrier B,CAR004,Warehouse D,Warehouse E,226,SKU307,CU003,Company A,Tea,In Stock,3.03
1337,2028-10-27,2028-10-30,2028-10-30,0,550,550,Carrier D,CAR002,Warehouse B,Warehouse E,290,SKU122,CU003,Company C,Tea,In Stock,2.72
1338,2028-10-28,2028-11-01,2028-11-01,0,336,311,Carrier D,CAR001,Warehouse B,Warehouse G,283,SKU759,CU009,Company F,Tea,In Stock,3.88
1339,2028-10-29,2028-11-02,2028-11-03,0,70,70,Carrier E,CAR004,Warehouse D,Warehouse D,102,SKU342,CU001,Company F,Snack,In Stock,1.96
1340,2028-10-30,2028-11-03,2028-11-04,1,352,351,Carrier D,CAR004,Warehouse F,Warehouse C,171,SKU887,CU001,Company D,Dairy,In Stock,3.84
1341,2028-10-31,2028-11-04,2028-11-04,0,178,178,Carrier C,CAR001,Warehouse B,Warehouse C,243,SKU471,CU005,Company D,Snack,In Stock,2.85
